"id","start_station","start_station_area_id","start_warehouse_id","end_station","end_station_area_id","end_warehouse_id","mileage_m","time_consumer_minute","state","cdt","udt","remark"
10832,濉溪铁佛镇,340600,86,新乡中转,410700,53,392772,18158,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10833,濉溪铁佛镇,340600,86,无锡中转部,320200,54,486683,21343,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10834,濉溪铁佛镇,340600,86,昌邑岞山镇,370700,55,483796,24500,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10835,濉溪铁佛镇,340600,86,曹县倪集乡,371700,56,238218,12435,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10836,濉溪铁佛镇,340600,86,枣阳太平镇,420600,57,602387,31160,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10837,濉溪铁佛镇,340600,86,枣阳,420600,58,602387,31160,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10838,濉溪铁佛镇,340600,86,武威,620600,59,1706464,76411,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10839,濉溪铁佛镇,340600,86,武昌南湖二分部,420100,60,626482,28914,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10840,濉溪铁佛镇,340600,86,武汉中转部,420100,61,626482,28914,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10841,濉溪铁佛镇,340600,86,武汉藏龙岛,420100,62,626482,28914,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10842,濉溪铁佛镇,340600,86,毕节金沙,520500,63,1778894,78068,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10843,濉溪铁佛镇,340600,86,永州,431100,64,1246336,54070,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10844,濉溪铁佛镇,340600,86,江油重华镇,510700,65,1414834,68068,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10845,濉溪铁佛镇,340600,86,沧州东光,130900,66,576185,27734,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10846,濉溪铁佛镇,340600,86,沧州孟村县,130900,67,576185,27734,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10847,濉溪铁佛镇,340600,86,沧州黄骅市,130900,68,576185,27734,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10848,濉溪铁佛镇,340600,86,沧衡转运中心,130900,69,576185,27734,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10849,濉溪铁佛镇,340600,86,泰州中转部,321200,70,407320,18975,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10850,濉溪铁佛镇,340600,86,洪泽,320800,71,237706,11600,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10851,濉溪铁佛镇,340600,86,济南中转部,370100,72,379831,18860,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10852,濉溪铁佛镇,340600,86,济宁中转部,370800,73,229941,11541,2,2020-02-02 18:51:39,2020-02-02 18:51:39,
10853,濉溪铁佛镇,340600,86,海港北港镇,130300,74,928566,44144,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10854,濉溪铁佛镇,340600,86,淮安中转,320800,76,237706,11600,2,2020-02-02 18:51:39,2020-02-02 18:51:39,
10855,濉溪铁佛镇,340600,86,深圳中心,440300,77,1517372,64892,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10856,濉溪铁佛镇,340600,86,深圳富民,440300,78,1517372,64892,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10857,濉溪铁佛镇,340600,86,温岭泽国镇,331000,79,871682,39716,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10858,濉溪铁佛镇,340600,86,温州中转部,330300,80,904023,40786,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10859,濉溪铁佛镇,340600,86,温州瓯海西部,330300,81,904023,40786,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10860,濉溪铁佛镇,340600,86,漯河中转,411100,82,300640,14964,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10861,濉溪铁佛镇,340600,86,潍坊中转部,370700,83,483796,24442,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10862,濉溪铁佛镇,340600,86,潍坊昌邑,370700,84,483796,24442,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10863,濉溪铁佛镇,340600,86,潍坊青州,370700,85,483796,24442,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10864,濉溪铁佛镇,340600,86,焦作博爱,410800,87,420636,19559,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10865,濉溪铁佛镇,340600,86,瓯海巨溪南片,330300,88,904023,40801,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10866,濉溪铁佛镇,340600,86,甘孜康定县,513300,89,1785994,82239,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10867,濉溪铁佛镇,340600,86,白城,220800,90,1771579,82496,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10868,濉溪铁佛镇,340600,86,盘锦中转,211100,91,1200185,55996,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10869,濉溪铁佛镇,340600,86,石家庄,130100,92,625396,28810,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10870,濉溪铁佛镇,340600,86,福安,350900,93,1104391,52829,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10871,濉溪铁佛镇,340600,86,福州中转,350100,94,1147808,52979,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10872,濉溪铁佛镇,340600,86,秦皇岛,130300,95,928566,44031,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10873,濉溪铁佛镇,340600,86,绵阳江油,510700,96,1414834,67937,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10874,濉溪铁佛镇,340600,86,聊城东阿县,371500,97,367867,17992,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10875,濉溪铁佛镇,340600,86,舒城一部,341500,98,322337,15091,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10876,濉溪铁佛镇,340600,86,舒城,341500,99,322337,15091,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10877,濉溪铁佛镇,340600,86,舒城杭埠镇,341500,100,322337,15091,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10878,濉溪铁佛镇,340600,86,芜湖中转部,340200,101,372583,17796,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10879,濉溪铁佛镇,340600,86,苏州中转部,320500,102,532517,24713,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10880,濉溪铁佛镇,340600,86,荆州中转部,421000,103,842774,40512,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10881,濉溪铁佛镇,340600,86,莱芜,371200,104,354681,18853,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10882,濉溪铁佛镇,340600,86,菏泽曹县,371700,105,238218,12409,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10883,濉溪铁佛镇,340600,86,菏泽,371700,106,238218,12409,2,2020-02-02 18:51:39,2020-02-02 18:51:39,
10884,濉溪铁佛镇,340600,86,蚌埠中转部,340300,107,148525,7974,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10885,濉溪铁佛镇,340600,86,衡阳中转,430400,108,1122804,49142,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10886,濉溪铁佛镇,340600,86,襄樊中转,420600,109,602387,31342,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10887,濉溪铁佛镇,340600,86,襄樊,420600,110,602387,31342,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10888,濉溪铁佛镇,340600,86,西安中转,610100,111,821903,37783,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10889,濉溪铁佛镇,340600,86,西峡县,411300,112,472808,21155,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10890,濉溪铁佛镇,340600,86,贵阳,522700,113,1589909,71220,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10891,濉溪铁佛镇,340600,86,赣榆县,320700,114,255020,12313,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10892,濉溪铁佛镇,340600,86,连云港,320700,115,255020,12313,2,2020-02-02 18:51:39,2020-02-02 18:51:39,
10893,濉溪铁佛镇,340600,86,邢邯转运中心,130500,116,546801,25840,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10894,濉溪铁佛镇,340600,86,邯郸峰峰矿区,130400,117,489781,23417,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10895,濉溪铁佛镇,340600,86,邵阳,430500,118,1164702,50843,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10896,濉溪铁佛镇,340600,86,郑州中转,410100,119,341854,16161,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10897,濉溪铁佛镇,340600,86,郑州管城三部,410100,120,341854,16161,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10898,濉溪铁佛镇,340600,86,郑州高新区,410100,121,341854,16161,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10899,濉溪铁佛镇,340600,86,郴州永兴县,431000,122,1238466,54149,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10900,濉溪铁佛镇,340600,86,重庆江津,500100,123,1392803,63084,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10901,濉溪铁佛镇,340600,86,重庆,500100,124,1392803,63084,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10902,濉溪铁佛镇,340600,86,长春中转,220100,125,1611783,71570,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10903,濉溪铁佛镇,340600,86,长沙中转部,430100,126,967425,42881,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10904,濉溪铁佛镇,340600,86,长治城南分部,140400,127,561525,26984,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10905,濉溪铁佛镇,340600,86,长治,140400,128,561525,26984,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10906,濉溪铁佛镇,340600,86,隆化县七家镇,130800,129,961801,46332,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10907,焦作博爱,410800,87,东莞中心,441900,1,1597653,69048,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10908,焦作博爱,410800,87,东莞塘厦,441900,2,1597653,69038,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10909,焦作博爱,410800,87,东莞虎门,441900,3,1597653,69038,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10910,焦作博爱,410800,87,临海杜桥,331000,4,1271153,55617,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10911,焦作博爱,410800,87,京南转运中心,130600,5,542401,24843,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10912,焦作博爱,410800,87,佛山中心,440600,6,1573714,69630,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10913,焦作博爱,410800,87,六安,341500,7,603184,27124,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10914,焦作博爱,410800,87,六安独山,341500,8,603184,27124,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10915,焦作博爱,410800,87,兰州中转,620100,9,1080992,52821,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10916,焦作博爱,410800,87,兴义黄草二分部,522300,10,1779468,81702,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10917,焦作博爱,410800,87,兴义,522300,11,1779468,81702,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10918,焦作博爱,410800,87,凯里榕江县,522600,12,1376428,63901,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10919,焦作博爱,410800,87,南京中转部,320100,13,734255,32285,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10920,焦作博爱,410800,87,南充中转站,511300,14,1063306,52167,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10921,焦作博爱,410800,87,南宫垂杨,130500,15,306686,14884,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10922,焦作博爱,410800,87,南昌中转部,360100,16,936722,41435,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10923,焦作博爱,410800,87,南海狮山,440600,17,1573714,69407,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10924,焦作博爱,410800,87,南通中转部,320600,18,897016,39178,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10925,焦作博爱,410800,87,南阳中转,411300,19,329271,17340,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10926,焦作博爱,410800,87,南阳石桥镇,411300,20,329271,17340,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10927,焦作博爱,410800,87,台州中转部,331000,21,1271153,55459,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10928,焦作博爱,410800,87,合肥中转部,340100,22,655230,28972,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10929,焦作博爱,410800,87,吉安遂川县,360800,23,1097832,48476,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10930,焦作博爱,410800,87,吉林双辽,220300,24,1539696,66259,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10931,焦作博爱,410800,87,吕梁临县,141100,25,438004,25560,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10932,焦作博爱,410800,87,启东,320600,26,897016,39178,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10933,焦作博爱,410800,87,周口太康县,411600,27,270195,12516,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10934,焦作博爱,410800,87,哈尔滨中转,230100,28,1965200,88554,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10935,焦作博爱,410800,87,哈尔滨大成街,230100,29,1965200,88554,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10936,焦作博爱,410800,87,唐山中心,130200,30,810918,38383,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10937,焦作博爱,410800,87,大丰,320900,31,737134,32342,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10938,焦作博爱,410800,87,大竹,511700,32,928617,46770,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10939,焦作博爱,410800,87,天津中转部,120100,33,698977,32583,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10940,焦作博爱,410800,87,天津海泰分部,120100,34,698977,32583,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10941,焦作博爱,410800,87,天津静海,120100,35,698977,32583,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10942,焦作博爱,410800,87,太原中转,140100,36,350937,18765,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10943,焦作博爱,410800,87,宁武凤凰镇,140900,37,434148,22827,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10944,焦作博爱,410800,87,宝鸡,610300,38,639918,30645,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10945,焦作博爱,410800,87,宝鸡陈仓一部,610300,39,639918,30645,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10946,焦作博爱,410800,87,常熟中通快递直营十,320500,40,931988,42336,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10947,焦作博爱,410800,87,常熟,320500,41,931988,42336,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10948,焦作博爱,410800,87,广州中心,440100,42,1550185,68041,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10949,焦作博爱,410800,87,广德,341800,43,833902,37581,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10950,焦作博爱,410800,87,开封半坡店乡,410200,44,138798,7661,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10951,焦作博爱,410800,87,开封县,410200,45,138798,7661,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10952,焦作博爱,410800,87,张家口万全县,130700,46,802838,37208,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10953,焦作博爱,410800,87,忻州宁武,140900,47,434148,22827,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10954,焦作博爱,410800,87,恩施来凤县,422800,48,1053381,56630,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10955,焦作博爱,410800,87,成都中转,510100,49,1231643,58019,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10956,焦作博爱,410800,87,成都龙泉驿,510100,50,1231643,58016,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10957,焦作博爱,410800,87,承德隆化县,130800,51,923215,41624,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10958,焦作博爱,410800,87,抚州黎川县,361000,52,1043573,45530,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10959,焦作博爱,410800,87,新乡中转,410700,53,85960,5852,2,2020-02-02 18:51:39,2020-02-02 18:51:39,
10960,焦作博爱,410800,87,无锡中转部,320200,54,886154,38361,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10961,焦作博爱,410800,87,昌邑岞山镇,370700,55,644364,30377,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10962,焦作博爱,410800,87,曹县倪集乡,371700,56,233947,12040,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10963,焦作博爱,410800,87,枣阳太平镇,420600,57,464103,27662,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10964,焦作博爱,410800,87,枣阳,420600,58,464103,27662,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10965,焦作博爱,410800,87,武威,620600,59,1315329,62335,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10966,焦作博爱,410800,87,武昌南湖二分部,420100,60,644542,29897,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10967,焦作博爱,410800,87,武汉中转部,420100,61,644542,29830,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10968,焦作博爱,410800,87,武汉藏龙岛,420100,62,644542,29830,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10969,焦作博爱,410800,87,毕节金沙,520500,63,1565744,72685,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10970,焦作博爱,410800,87,永州,431100,64,1173791,52488,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10971,焦作博爱,410800,87,江油重华镇,510700,65,1061905,54501,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10972,焦作博爱,410800,87,沧州东光,130900,66,594622,27225,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10973,焦作博爱,410800,87,沧州孟村县,130900,67,594622,27225,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10974,焦作博爱,410800,87,沧州黄骅市,130900,68,594622,27225,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10975,焦作博爱,410800,87,沧衡转运中心,130900,69,594622,27225,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10976,焦作博爱,410800,87,泰州中转部,321200,70,796193,35327,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10977,焦作博爱,410800,87,洪泽,320800,71,610453,27470,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10978,焦作博爱,410800,87,济南中转部,370100,72,466673,22599,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10979,焦作博爱,410800,87,济宁中转部,370800,73,344314,17135,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10980,焦作博爱,410800,87,海港北港镇,130300,74,955718,42466,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10981,焦作博爱,410800,87,淮北濉溪县,340600,75,394550,18784,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10982,焦作博爱,410800,87,淮安中转,320800,76,610453,27494,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10983,焦作博爱,410800,87,深圳中心,440300,77,1629817,69935,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10984,焦作博爱,410800,87,深圳富民,440300,78,1629817,69935,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10985,焦作博爱,410800,87,温岭泽国镇,331000,79,1271153,55590,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10986,焦作博爱,410800,87,温州中转部,330300,80,1303494,56444,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10987,焦作博爱,410800,87,温州瓯海西部,330300,81,1303494,56444,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10988,焦作博爱,410800,87,漯河中转,411100,82,238379,11831,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10989,焦作博爱,410800,87,潍坊中转部,370700,83,644364,30332,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10990,焦作博爱,410800,87,潍坊昌邑,370700,84,644364,30332,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10991,焦作博爱,410800,87,潍坊青州,370700,85,644364,30332,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10992,焦作博爱,410800,87,濉溪铁佛镇,340600,86,394550,18772,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10993,焦作博爱,410800,87,瓯海巨溪南片,330300,88,1303494,56444,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10994,焦作博爱,410800,87,甘孜康定县,513300,89,1433065,68970,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10995,焦作博爱,410800,87,白城,220800,90,1746437,78210,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10996,焦作博爱,410800,87,盘锦中转,211100,91,1227337,54271,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10997,焦作博爱,410800,87,石家庄,130100,92,417934,19429,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10998,焦作博爱,410800,87,福安,350900,93,1470798,65422,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10999,焦作博爱,410800,87,福州中转,350100,94,1464388,65232,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11000,焦作博爱,410800,87,秦皇岛,130300,95,955718,42247,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11001,焦作博爱,410800,87,绵阳江油,510700,96,1061905,54572,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11002,焦作博爱,410800,87,聊城东阿县,371500,97,341499,16932,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11003,焦作博爱,410800,87,舒城一部,341500,98,603184,26998,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11004,焦作博爱,410800,87,舒城,341500,99,603184,26998,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11005,焦作博爱,410800,87,舒城杭埠镇,341500,100,603184,26998,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11006,焦作博爱,410800,87,芜湖中转部,340200,101,772054,34887,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11007,焦作博爱,410800,87,苏州中转部,320500,102,931988,42149,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11008,焦作博爱,410800,87,荆州中转部,421000,103,704490,37404,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11009,焦作博爱,410800,87,莱芜,371200,104,502274,25403,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11010,焦作博爱,410800,87,菏泽曹县,371700,105,233947,12097,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11011,焦作博爱,410800,87,菏泽,371700,106,233947,12097,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
11012,焦作博爱,410800,87,蚌埠中转部,340300,107,547996,24675,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10319,漯河中转,411100,82,广德,341800,43,626359,28183,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10320,漯河中转,411100,82,开封半坡店乡,410200,44,183187,9498,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10321,漯河中转,411100,82,开封县,410200,45,183187,9498,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10322,漯河中转,411100,82,张家口万全县,130700,46,925262,41813,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10323,漯河中转,411100,82,忻州宁武,140900,47,666662,32732,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10324,漯河中转,411100,82,恩施来凤县,422800,48,898906,52237,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10325,漯河中转,411100,82,成都中转,510100,49,1288500,59208,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10326,漯河中转,411100,82,成都龙泉驿,510100,50,1288500,59208,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10327,漯河中转,411100,82,承德隆化县,130800,51,1045639,46199,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10328,漯河中转,411100,82,抚州黎川县,361000,52,821253,36775,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10329,漯河中转,411100,82,新乡中转,410700,53,216221,10542,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10330,漯河中转,411100,82,无锡中转部,320200,54,680470,28991,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10331,漯河中转,411100,82,昌邑岞山镇,370700,55,713366,33278,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10332,漯河中转,411100,82,曹县倪集乡,371700,56,273031,13364,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10333,漯河中转,411100,82,枣阳太平镇,420600,57,309628,19136,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10334,漯河中转,411100,82,枣阳,420600,58,309628,19136,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10335,漯河中转,411100,82,武威,620600,59,1469270,67324,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10336,漯河中转,411100,82,武昌南湖二分部,420100,60,419336,19466,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10337,漯河中转,411100,82,武汉中转部,420100,61,419336,19466,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10338,漯河中转,411100,82,武汉藏龙岛,420100,62,419336,19466,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10339,漯河中转,411100,82,毕节金沙,520500,63,1484931,66281,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10340,漯河中转,411100,82,永州,431100,64,980858,43376,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10341,漯河中转,411100,82,江油重华镇,510700,65,1148526,56825,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10342,漯河中转,411100,82,沧州东光,130900,66,685485,31094,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10343,漯河中转,411100,82,沧州孟村县,130900,67,685485,31094,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10344,漯河中转,411100,82,沧州黄骅市,130900,68,685485,31094,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10345,漯河中转,411100,82,沧衡转运中心,130900,69,685485,31094,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10346,漯河中转,411100,82,泰州中转部,321200,70,629042,27142,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10347,漯河中转,411100,82,洪泽,320800,71,532265,24168,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10348,漯河中转,411100,82,济南中转部,370100,72,518077,24436,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10349,漯河中转,411100,82,济宁中转部,370800,73,386441,18889,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10350,漯河中转,411100,82,海港北港镇,130300,74,1057220,46234,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10351,漯河中转,411100,82,淮北濉溪县,340600,75,302073,14585,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10352,漯河中转,411100,82,淮安中转,320800,76,532265,24169,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10353,漯河中转,411100,82,深圳中心,440300,77,1404611,60631,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10354,漯河中转,411100,82,深圳富民,440300,78,1404611,60631,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10355,漯河中转,411100,82,温岭泽国镇,331000,79,1065469,47359,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
10356,漯河中转,411100,82,温州中转部,330300,80,1097810,48379,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
